url_path,views_total,views_unique
/cicsdev/cics-java-jcicsx-samples,18,16
/cicsdev/cics-java-jcicsx-samples/blob/main/README.md,6,3
/cicsdev/cics-java-jcicsx-samples/tree/main/cics-java-liberty-restapp,6,3
/cicsdev/cics-java-jcicsx-samples/commits/main,6,2
/cicsdev/cics-java-jcicsx-samples/tree/main/cics-java-liberty-restapp/src/main/java/com/ibm/cicsdev/restapp,6,1
/cicsdev/cics-java-jcicsx-samples/tree/main/cics-java-liberty-restapp/src/main,5,2
/cicsdev/cics-java-jcicsx-samples/blob/main/mockito-testing-containers-sample/src/test/java/mockitotests/CurrencyConverterTest.java,4,2
/cicsdev/cics-java-jcicsx-samples/tree/main/bit-link-program-sample,4,2
/cicsdev/cics-java-jcicsx-samples/tree/main/cics-java-liberty-restapp/src/main/webapp,4,2
/cicsdev/cics-java-jcicsx-samples/tree/main/mockito-testing-containers-sample,4,2
