url_path,views_total,views_unique
/cicsdev/cics-java-jcics-samples,32,28
/cicsdev/cics-java-jcics-samples/blob/main/blog/blog.md,30,13
/cicsdev/cics-java-jcics-samples/tree/main/projects,16,5
/cicsdev/cics-java-jcics-samples/tree/main/projects/com.ibm.cicsdev.vsam/src/com/ibm/cicsdev/vsam,15,5
/cicsdev/cics-java-jcics-samples/tree/main/src,15,5
/cicsdev/cics-java-jcics-samples/tree/main/projects/com.ibm.cicsdev.link,13,5
/cicsdev/cics-java-jcics-samples/blob/main/projects/com.ibm.cicsdev.link/src/com/ibm/cicsdev/link/LinkProg2.java,11,1
/cicsdev/cics-java-jcics-samples/blob/main/src/Cobol/EC01.cbl,10,5
/cicsdev/cics-java-jcics-samples/blob/main/projects/com.ibm.cicsdev.vsam/src/com/ibm/cicsdev/vsam/ksds/KsdsExampleCommon.java,10,4
/cicsdev/cics-java-jcics-samples/tree/main/src/Cobol,10,4
