url_path,views_total,views_unique
/cicsdev/cics-java-liberty-link,17,10
/cicsdev/cics-java-liberty-link/tree/main/cics-java-liberty-link-bundle,17,2
/cicsdev/cics-java-liberty-link/tree/main/cics-java-liberty-link-app,12,3
/cicsdev/cics-java-liberty-link/tree/main/cics-java-liberty-link-app/src/main,8,3
/cicsdev/cics-java-liberty-link/tree/main/cics-java-liberty-link-app/src/main/java/com/ibm/cics/server/examples/wlp/link,8,3
/cicsdev/cics-java-liberty-link/tree/main/cics-java-liberty-link-bundle/src/main/bundleParts,8,2
/cicsdev/cics-java-liberty-link/blob/main/cics-java-liberty-link-app/src/main/java/com/ibm/cics/server/examples/wlp/link/HelloLiberty.java,7,3
/cicsdev/cics-java-liberty-link/blob/main/README.md,6,1
/cicsdev/cics-java-liberty-link/tree/main/etc/eclipse_projects/com.ibm.cics.server.examples.wlp.link.bundle,4,1
/cicsdev/cics-java-liberty-link/tree/main/cics-java-liberty-link-bundle/src,3,1
