url_path,views_total,views_unique
/cicsdev/cics-java-liberty-link/blob/main/README.md,19,4
/cicsdev/cics-java-liberty-link/blob/main/cics-java-liberty-link-bundle/pom.xml,18,2
/cicsdev/cics-java-liberty-link/blob/main/pom.xml,15,2
/cicsdev/cics-java-liberty-link/blob/main/cics-java-liberty-link-app/pom.xml,11,2
/cicsdev/cics-java-liberty-link,10,7
/cicsdev/cics-java-liberty-link/tree/main/cics-java-liberty-link-bundle,8,2
/cicsdev/cics-java-liberty-link/tree/main/cics-java-liberty-link-app,7,2
/cicsdev/cics-java-liberty-link/tree/main/cics-java-liberty-link-app/src/main,5,2
/cicsdev/cics-java-liberty-link/blob/main/cics-java-liberty-link-app/src/main/webapp/WEB-INF/web.xml,4,2
/cicsdev/cics-java-liberty-link/blob/main/cics-java-liberty-link-bundle/.project,4,1
