url_path,views_total,views_unique
/cicsdev/cics-java-liberty-link/tree/main/cics-java-liberty-link-app,28,5
/cicsdev/cics-java-liberty-link,24,9
/cicsdev/cics-java-liberty-link/blob/main/README.md,24,3
/cicsdev/cics-java-liberty-link/tree/main/cics-java-liberty-link-bundle,23,4
/cicsdev/cics-java-liberty-link/tree/main/cics-java-liberty-link-app/src/main,21,5
/cicsdev/cics-java-liberty-link/blob/main/cics-java-liberty-link-bundle/pom.xml,20,2
/cicsdev/cics-java-liberty-link/blob/main/pom.xml,16,2
/cicsdev/cics-java-liberty-link/tree/main/cics-java-liberty-link-app/src/main/java/com/ibm/cics/server/examples/wlp/link,15,3
/cicsdev/cics-java-liberty-link/blob/main/cics-java-liberty-link-app/pom.xml,15,2
/cicsdev/cics-java-liberty-link/blob/main/cics-java-liberty-link-app/src/main/java/com/ibm/cics/server/examples/wlp/link/HelloLiberty.java,10,3
