url_path,views_total,views_unique
/cicsdev/cics-genapp/tree/main/base,116,24
/cicsdev/cics-genapp,89,46
/cicsdev/cics-genapp/tree/main/base/src,61,12
/cicsdev/cics-genapp/tree/main/base/cntl,42,9
/cicsdev/cics-genapp/blob/main/base/cntl/cpsmde2.jcl,30,3
/cicsdev/cics-genapp/blob/main/base/src/lgacdb01.cbl,24,5
/cicsdev/cics-genapp/blob/main/base/cntl/cdef123.jcl,24,2
/cicsdev/cics-genapp/blob/main/base/cntl/cdef121.jcl,18,6
/cicsdev/cics-genapp/blob/main/base/cntl/cobol.jcl,18,4
/cicsdev/cics-genapp/blob/main/Changes.md,18,4
