time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-03-06 00:00:00+00:00,1.0,1.0,64,13
2024-03-07 00:00:00+00:00,,,57,4
2024-03-08 00:00:00+00:00,1.0,1.0,5,2
2024-03-11 00:00:00+00:00,1.0,1.0,13,1
2024-03-12 00:00:00+00:00,,,27,5
2024-03-13 00:00:00+00:00,,,29,6
2024-03-14 00:00:00+00:00,1.0,1.0,51,9
2024-03-15 00:00:00+00:00,1.0,1.0,25,4
2024-03-16 00:00:00+00:00,2.0,2.0,28,3
2024-03-17 00:00:00+00:00,,,3,2
2024-03-18 00:00:00+00:00,,,143,10
2024-03-19 00:00:00+00:00,,,7,2
