url_path,views_total,views_unique
/cicsdev/cics-genapp/tree/main/base,198,34
/cicsdev/cics-genapp/tree/main/base/src,116,26
/cicsdev/cics-genapp,66,40
/cicsdev/cics-genapp/blob/main/base/src/lgacdb01.cbl,39,14
/cicsdev/cics-genapp/tree/main/base/cntl,38,10
/cicsdev/cics-genapp/tree/main,35,21
/cicsdev/cics-genapp/tree/main/base/exec,22,5
/cicsdev/cics-genapp/tree/main/base/data,18,7
/cicsdev/cics-genapp/blob/main/base/src/lgacus01.cbl,17,7
/cicsdev/cics-genapp/blob/main/base/cntl/cdef121.jcl,17,5
