url_path,views_total,views_unique
/cicsdev/cics-java-liberty-springboot-link/tree/main/src/main/java/com/ibm/cicsdev/springboot/link/app/ui,13,3
/cicsdev/cics-java-liberty-springboot-link/tree/main/src/main,11,4
/cicsdev/cics-java-liberty-springboot-link,7,7
/cicsdev/cics-java-liberty-springboot-link/blob/main/src/main/java/com/ibm/cicsdev/springboot/link/app/ui/Application.java,6,2
/cicsdev/cics-java-liberty-springboot-link/tree/main,4,2
/cicsdev/cics-java-liberty-springboot-link/blob/main/build.gradle,3,1
/cicsdev/cics-java-liberty-springboot-link/tree/main/gradle/wrapper,3,1
/cicsdev/cics-java-liberty-springboot-link/tree/main/src/main/java/com/ibm/cicsdev/springboot/link/app/ui/cics,3,1
/cicsdev/cics-java-liberty-springboot-link/tree/main/src/main/java/com/ibm/cicsdev/springboot/link/app/ui/mvc,3,1
/cicsdev/cics-java-liberty-springboot-link/blob/main/src/main/java/com/ibm/cicsdev/springboot/link/app/ui/cics/CICSCallable.java,2,1
