url_path,views_total,views_unique
/cicsdev/cics-java-liberty-springboot-jdbc-multi/tree/main/src/main/java/com/ibm/cicsdev/springboot/jdbc/multi,23,3
/cicsdev/cics-java-liberty-springboot-jdbc-multi/tree/main/src/main,16,4
/cicsdev/cics-java-liberty-springboot-jdbc-multi/blob/main/src/main/java/com/ibm/cicsdev/springboot/jdbc/multi/EmployeeService.java,8,3
/cicsdev/cics-java-liberty-springboot-jdbc-multi,7,7
/cicsdev/cics-java-liberty-springboot-jdbc-multi/tree/main/src/main/webapp/WEB-INF,6,2
/cicsdev/cics-java-liberty-springboot-jdbc-multi/tree/main/src/main/java/com/ibm/cicsdev/springboot,6,1
/cicsdev/cics-java-liberty-springboot-jdbc-multi/blob/main/build.gradle,5,1
/cicsdev/cics-java-liberty-springboot-jdbc-multi/blob/main/src/main/java/com/ibm/cicsdev/springboot/jdbc/multi/EmployeeRestController.java,4,2
/cicsdev/cics-java-liberty-springboot-jdbc-multi/blob/main/src/main/java/com/ibm/cicsdev/springboot/jdbc/multi/ServletInitializer.java,4,2
/cicsdev/cics-java-liberty-springboot-jdbc-multi/blob/main/src/main/java/com/ibm/cicsdev/springboot/jdbc/multi/Application.java,4,1
