url_path,views_total,views_unique
/cicsdev/cics-java-liberty-springboot-jpa/blob/main/src/main/java/com/ibm/cicsdev/springboot/jpa/Config.java,6,2
/cicsdev/cics-java-liberty-springboot-jpa/blob/main/src/main/resources/application.properties,6,2
/cicsdev/cics-java-liberty-springboot-jpa/tree/main/src/main/java/com/ibm/cicsdev/springboot/jpa,6,2
/cicsdev/cics-java-liberty-springboot-jpa/blob/main/pom.xml,4,2
/cicsdev/cics-java-liberty-springboot-jpa/blob/main/src/main/java/com/ibm/cicsdev/springboot/jpa/EmployeeRepository.java,4,2
/cicsdev/cics-java-liberty-springboot-jpa/tree/main/src/main,4,1
/cicsdev/cics-java-liberty-springboot-jpa,2,2
/cicsdev/cics-java-liberty-springboot-jpa/blob/main/src/main/java/com/ibm/cicsdev/springboot/jpa/EmployeeRestController.java,2,1
/cicsdev/cics-java-liberty-springboot-jpa/blob/main/src/main/java/com/ibm/cicsdev/springboot/jpa/EmployeeService.java,2,1
/cicsdev/cics-java-liberty-springboot-jpa/blob/main/src/main/java/com/ibm/cicsdev/springboot/jpa/ServletInitializer.java,2,1
