url_path,views_total,views_unique
/cicsdev/cics-java-liberty-springboot-jpa/tree/main/src/main/java/com/ibm/cicsdev/springboot/jpa,10,3
/cicsdev/cics-java-liberty-springboot-jpa/blob/main/src/main/java/com/ibm/cicsdev/springboot/jpa/Config.java,8,3
/cicsdev/cics-java-liberty-springboot-jpa/blob/main/src/main/resources/application.properties,8,3
/cicsdev/cics-java-liberty-springboot-jpa/tree/main/src/main,8,3
/cicsdev/cics-java-liberty-springboot-jpa/blob/main/pom.xml,6,3
/cicsdev/cics-java-liberty-springboot-jpa/blob/main/src/main/java/com/ibm/cicsdev/springboot/jpa/EmployeeRepository.java,6,3
/cicsdev/cics-java-liberty-springboot-jpa,4,4
/cicsdev/cics-java-liberty-springboot-jpa/tree/main/src/main/resources,4,2
/cicsdev/cics-java-liberty-springboot-jpa/blob/main/src/main/java/com/ibm/cicsdev/springboot/jpa/EmployeeRestController.java,2,1
/cicsdev/cics-java-liberty-springboot-jpa/blob/main/src/main/java/com/ibm/cicsdev/springboot/jpa/EmployeeService.java,2,1
