url_path,views_total,views_unique
/cicsdev/cics-java-liberty-app-deployment/tree/main/projects,13,3
/cicsdev/cics-java-liberty-app-deployment,10,9
/cicsdev/cics-java-liberty-app-deployment/tree/main/projects/com.ibm.cicsdev.jmx.wlpolicy.cicsbundle,10,2
/cicsdev/cics-java-liberty-app-deployment/tree/main/etc,8,2
/cicsdev/cics-java-liberty-app-deployment/blob/main/projects/com.ibm.cicsdev.jmx.wlpolicy.cicsbundle/resume_liberty_httpendpoint.policy,7,2
/cicsdev/cics-java-liberty-app-deployment/blob/main/projects/com.ibm.cicsdev.jmx.wlpolicy.cicsbundle/com.ibm.cicsdev.jmx.httpendpoint.controller.warbundle,6,1
/cicsdev/cics-java-liberty-app-deployment/blob/main/projects/com.ibm.cicsdev.jmx.wlpolicy.cicsbundle/WLPCTRLW.program,6,1
/cicsdev/cics-java-liberty-app-deployment/tree/main/projects/com.ibm.cicsdev.jmx.httpendpoint.controller,6,1
/cicsdev/cics-java-liberty-app-deployment/blob/main/src/COBOL/WLPCTRLW.cbl,5,2
/cicsdev/cics-java-liberty-app-deployment/tree/main/src/COBOL,5,2
